9256,Location,good
9257,Indian restaurant,very nice
9258,Club double room,Superior
9259,Reception,advised that the rooms would be changed and upgraded
9260,Reception,did not meet the description on booking.com
9261,Reception staff,helpful
9262,accommodation,refused and asked to be changed
9263,my friend,was given a triple room
9264,room on desk area,Not enough
9265,bathroom vanity mirror,did not light up
9266,drawers on furniture,difficult to open
9267,Rooms,dirty
9268,Rooms,had a loose bottom and fell out
9269,Rooms,in need of an upgrade
9270,bathroom vanity mirror,looked like a touch light mirror
9271,Rooms,looked like paint stains
9272,drawers on furniture,stiff
9273,Rooms,very slippery
9274,Rooms,very tired
9275,bathroom vanity mirror,was not well secured to the wall
9276,Stair well carpet,with what looked like paint stains
9277,room service,had also stopped at this time
9278,my friend,had hurt her ankle
9279,staff,had no access to the bar etc
9280,one on reception,no
9281,security,no real
9282,main door,open
9283,I,popped out for a cigarette
9284,I,really needs addressing
9285,front desk,finally followed-up
9286,My companion,inadvertently left an outfit in the closet
9287,We,instructed that we should leave our bags in the room
9288,room,not the room size that was reserved
9289,room,very small
9290,toilet,broken
9291,we,called the front desk
9292,staff person,came up to the room
9293,we,checking out
9294,they,could not fix the issue
9295,shower mat,filthy.
9296,drain sink for the shower,in the middle of the shower
9297,we,needed to shower and use the restroom
9298,we,on the 1st floor
9299,they,returned with keys to a room on the 5th floor
9300,toilet,started running after it was flushed
9301,manager,in turn would follow-up with me
9302,manager,indicated they would follow-up with Booking.com
9303,location,only about 5 minutes to the underground train station
9304,bed,comfortable
9305,location,convenient
9306,Decor,dated/tired.
9307,staff,friendly
9308,room,located in lower part of he building
9309,window,no
9310,skylight,painted to block daylight.
9311,linen supplies,delayed
9312,Staff,great
9313,Check in,only available late in the afternoon as linen supplies were delayed
9314,location,Dark
9315,location,good
9316,Breakfast,rather bland
9317,room,dated
9318,location,initially put in a basement room
9319,room,new
9320,room,tiny
9321,location,with no natural light
9322,decor,a bit tired
9323,room,very warm
9324,A/C,wasn’t terribly good
9325,driver,claimed to be driving a taxi
9326,staff at the reception desk,dishonest
9327,location,fixed
9328,traffic,good
9329,traffic,no
9330,cost,still 85 pounds
9331,driver,told us it
9332,Uber,would only charge us 55 pounds and Black Cab 60 pounds
9333,bank,does not like to approve it
9334,driver,had no credit card machine
9335,driver,unlicenced
9336,we,Ended up ordering Deliveroo instead.
9337,room size,Good
9338,experience,Not a great
9339,person I,couldn’t understand me
9340,bed base,falling apart
9341,location,great
9342,person I,had to give up on the conversation
9343,we,infuriatingly.
9344,part of shower handles,missing
9345,Room,old
9346,Room,shabby
9347,room,also incredibly dusty
9348,location,great
9349,room,tiny
9350,location,Good
9351,breakfast,cold
9352,Bed,making it feel very darkCooked
9353,location,no
9354,Bed,very uncomfortable
9355,accommodation,Basic
9356,it,clean
9357,it,close to Earl’s Court
9358,accommodation,extremely expensive
9359,bathroom sink,made a loud noise every thirty minutes throughout the night
9360,bed,very small
9361,Location,close to the tube
9362,they,weren’tCaused us to miss our flight
9363,location,Convenient
9364,food,Poor quality
9365,staff,gentle
9366,room,not so clean
9367,Breakfast,also only average
9368,room,clean
9369,Staff,helpful
9370,Staff,kind
9371,Staff,scruffy untidy and underwhelming
9372,general room location,took us around the bowels of the building
9373,rooms,not cleaned until 16:00
9374,bathroom,too small
9375,our room,located next to the staff toilet
9376,breakfast,nice
9377,evening staff,slamming the corridor door and the toilet door
9378,i,asked they check
9379,they,could see my colleague
9380,corridors,filthy
9381,i,liked the bed
9382,lift,no
9383,elevator,not working
9384,they,said no
9385,they,said no booking in my name
9386,he,said sorry we are on floor supposed to be on
9387,i,thinking good
9388,he,took me to my room in kitchen lift
9389,they,tried to contact you about this
9390,chap,young
9391,i,appreciate all this may because of late arrival
9392,corridors,clean
9393,service,competent
9394,appearance of hotel,good
9395,i,much tidier
9396,Hotel,clean.
9397,Hotel,really fast
9398,staff,really friendly
9399,Rooms,really small
9400,staff in the breakfast roomtwo supervisors,not enough
9401,staff in the breakfast roomtwo supervisors,telling one waiter what to do
9402,breakfast,very chaotic
9403,staff,friendly
9404,hotel,in a good location
9405,light bulb,kept switching on and off
9406,walls,marked
9407,carpets,needed a hoover
9408,light bulb,needed replacing
9409,room,needs some attention
9410,staff,welcoming
9411,I,expected something better than the basement
9412,location,good
9413,location,very close to Earl’s Court station
9414,staff,extremely friendly
9415,property,in an excellent location to access the Natural History Museum
9416,room,just as small as the original
9417,new room,new
9418,room,not clean
9419,room,supposedly a free upgrade
9420,staff,very helpful
9421,room,very small
9422,cleanliness of the room,wasn’t great
9423,room,Upgraded
9424,staff behind the reception desk,all above expectations
9425,French window,leading to the bottom of a shaft
9426,French window,locked
9427,rip-off,overpriced
9428,bed,could hear everything happening in the rooms next door and in the hallway
9429,location,good
9430,bed,had no natural light
9431,we,had to go 2 floors down by stairs
9432,Room,smelled like humidity
9433,they,still hadn't done it.
9434,Staff,friendly
9435,we,had paid for
9436,Staff,helpful
9437,Drain in shower,made strange noises all night.
9438,we,saw a big rat in the room
9439,Route from reception to room,terrible
9440,we,terrible.
9441,Bed,uncomfortable.
9442,bedding,cleanliness
9443,window,close to the ceiling
9444,Staff,friendly.
9445,our first room,friendly. Quality
9446,window,high
9447,we,looked out against a brick wall a metre awayFollowing a complaint to the manager
9448,we,moved to the fifth floor and a better room
9449,bedding,stains on the duvet cover
9450,booking.Com,also did not help
9451,we,also had another confirmed reservation for two rooms from 9-12 June.
9452,hotel,cancelled our reservation
9453,furniture,dated
9454,carpets,dirty
9455,we,had confirmed reservations through booking.Com
9456,reservations,lower priced
9457,shower room,mold
9458,booking.Com,must look into
9459,mattresses,sagging
9460,rooms,smelly
9461,I,used the same credit card to book Marriott nearby thru booking.Com
9462,rooms,very small
9463,location,Good
9464,furniture,Tired
9465,furniture,needs to be replaced
9466,staff,very attentive
9467,location,very attentive and friendly
9468,Breakfast,very ordinary
9469,safety catch on our window on the 4th floor,No
9470,Restaurant,a separate entity from the hotel
9471,entrance to the hotel,disabled
9472,Breakfast,extremely poor
9473,scrambled eggs,just mush.
9474,sash window,opened
9475,Room,totally unacceptable
9476,hotel,tried to charge us £12 service charge
9477,Room,very small
9478,location,Dated
9479,location,Great
9480,location,dated
9481,location,uncomfortable
9482,Staff,Coperative
9483,Location,Small
9484,bed,Very small
9485,bed,going to disturb your sleep.
9486,Location,near the underground stationCoperative
9487,location,Good
9488,bath and washbasin,both had a drainage issue
9489,only window,faced a brick wall approx 1ft away
9490,‘upgraded’ room,very small
9491,Breakfast,dirty
9492,shower gel in bathroom,no
9493,Breakfast,old
9494,pillows,raggy
9495,location,Overpriced
9496,location,could do with a refresh
9497,location,good
9498,welcome,not a particularly open
9499,lobby,Clean
9500,location,Great
9501,Room,Well presented
9502,staff,attentive
9503,I,dread to think what standard room was
9504,We,had upgraded to a club room
9505,Room,on the ground floor
9506,rooms,smelt strongly of cigarettes and smoking
9507,ventilation system,dirty
9508,I,got a serious nose and sinus infection
9509,I,horrible
9510,I,recovered for 2 weeks
9511,room,windowless
9512,locationbreakfast,good
9513,room,in a lower basement
9514,room,rude
9515,room,unhelpful
9516,room,with no window
9517,location,fantastic.
9518,compensation,no
9519,location,terrible
9520,cleaners store room,.
9521,Staff,actually provide bottled water
9522,floor,had some cables underneath the carpet
9523,My room,in the basement mo windows.
9524,hotel,Very nice
9525,room,nice
9526,stuff,very Nice
9527,superior double room,about 9 feet square
9528,Location,close to the tube
9529,Location,had to climb over the bed
9530,Location,no
9531,bathroom,so small
9532,Location,why I picked this hotel
9533,fire alarm,went off
9534,hotel location,General
9535,Room,in the basement
9536,rating of the property,low
9537,bathroom,nice
9538,Room,not properly ventilated
9539,Room,obviously no light
9540,beds,simply awful
9541,room,clean
9542,room,nice
9543,staff,refused to let me into the restaurant even when it was free
9544,staff,rude
9545,staff,Extremely friendly
9546,Room,aging
9547,staff,broken
9548,water,did not drain well from the shower
9549,balcony,dirty
9550,staff,helpful
9551,rooms,clean
9552,room,dated
9553,rooms,much nicer
9554,room,on the basement level
9555,rooms,very dark
9556,location,good
9557,interior,modern
9558,hotel layout,poor
9559,beds,small
9560,staff,very friendly.
9561,staff,Cracked
9562,Room,Good
9563,staff,Nice friendly
9564,location,Very close to the tube
9565,Room,a little bit dated
9566,restaurant,decent
9567,bottom of shower surround,very grubby
9568,Room,very small
9569,room,very small
9570,English breakfast tea bags,No
9571,Room,small for the money
9572,I,Grand
9573,I,asked to be changed
